province;herd;cow;visit;tx;fec;lact;season;past_lact;man_heif;man_lact
2;19;201;3;0;0;1;1;0;0;0
2;19;201;4;1;0;1;2;0;0;0
2;19;201;5;1;0;1;2;0;0;0
2;19;201;6;1;3;1;2;0;0;0
2;19;201;7;1;0;1;3;0;0;0
2;19;201;8;1;0;1;3;0;0;0
2;19;201;9;1;1;1;4;0;0;0
2;19;203;2;0;1;1;1;0;0;0
2;19;203;3;0;0;1;1;0;0;0
2;19;203;4;0;0;1;2;0;0;0
2;19;203;5;0;1;1;2;0;0;0
2;19;203;6;1;0;1;2;0;0;0
2;19;203;7;1;3;1;3;0;0;0
2;19;203;8;1;16;1;3;0;0;0
2;19;203;9;1;2;1;4;0;0;0
2;19;207;3;0;0;1;1;0;0;0
2;19;207;4;0;8;1;2;0;0;0
2;19;207;5;0;9;1;2;0;0;0
2;19;207;6;0;0;1;2;0;0;0
2;19;207;7;0;4;1;3;0;0;0
2;19;207;8;0;0;1;3;0;0;0
2;19;207;9;0;4;1;4;0;0;0
2;19;208;2;0;0;1;1;0;0;0
2;19;208;3;0;9;1;1;0;0;0
2;19;208;4;0;0;1;2;0;0;0
2;19;208;5;0;0;1;2;0;0;0
2;19;208;6;0;0;1;2;0;0;0
2;19;208;7;0;0;1;3;0;0;0
2;19;208;8;0;0;1;3;0;0;0
2;19;217;2;0;0;0;1;0;0;0
2;19;217;3;0;0;0;1;0;0;0
2;19;217;4;0;0;0;2;0;0;0
2;19;217;5;0;0;0;2;0;0;0
2;19;217;6;0;0;0;2;0;0;0
2;19;217;7;0;0;1;3;0;0;0
2;19;217;8;0;0;1;3;0;0;0
2;19;217;9;0;0;1;4;0;0;0
2;19;220;2;0;0;0;1;0;0;0
2;19;220;3;0;0;0;1;0;0;0
2;19;220;4;0;1;0;2;0;0;0
2;19;220;5;1;0;1;2;0;0;0
2;19;220;6;1;0;1;2;0;0;0
2;19;220;7;1;0;1;3;0;0;0
2;19;220;8;1;0;1;3;0;0;0
2;19;220;9;1;0;1;4;0;0;0
2;19;221;2;0;0;0;1;0;0;0
2;19;221;3;0;0;0;1;0;0;0
2;19;221;4;0;0;0;2;0;0;0
2;19;221;5;0;0;0;2;0;0;0
2;19;221;6;0;0;0;2;0;0;0
2;19;221;7;1;0;1;3;0;0;0
2;19;221;8;1;0;1;3;0;0;0
2;19;221;9;1;0;1;4;0;0;0
2;19;222;3;0;0;0;1;0;0;0
2;19;222;4;0;1;0;2;0;0;0
2;19;222;5;0;0;0;2;0;0;0
2;19;222;6;0;0;0;2;0;0;0
2;19;222;7;0;0;0;3;0;0;0
2;19;222;8;0;5;0;3;0;0;0
2;20;39;1;0;3;0;1;0;0;0
2;20;39;2;0;1;0;1;0;0;0
2;20;39;3;0;2;0;1;0;0;0
2;20;39;4;1;0;1;2;0;0;0
2;20;39;5;1;0;1;2;0;0;0
2;20;39;6;1;0;1;2;0;0;0
2;20;39;7;1;0;1;3;0;0;0
2;20;39;8;1;0;1;3;0;0;0
2;20;39;9;1;0;1;4;0;0;0
2;20;51;1;0;0;1;1;0;0;0
2;20;51;2;0;0;1;1;0;0;0
2;20;51;3;0;0;1;1;0;0;0
2;20;51;4;0;0;1;2;0;0;0
2;20;51;5;0;0;1;2;0;0;0
2;20;51;6;0;2;1;2;0;0;0
2;20;51;7;0;5;1;3;0;0;0
2;20;51;8;0;13;1;3;0;0;0
2;20;51;9;0;3;1;4;0;0;0
2;20;58;1;0;1;1;1;0;0;0
2;20;58;2;0;0;1;1;0;0;0
2;20;58;3;0;0;1;1;0;0;0
2;20;58;4;0;0;1;2;0;0;0
2;20;58;5;0;0;1;2;0;0;0
2;20;58;6;1;0;1;2;0;0;0
2;20;58;7;1;0;1;3;0;0;0
2;20;58;8;1;0;1;3;0;0;0
2;20;58;9;1;0;1;4;0;0;0
2;20;67;1;0;17;1;1;0;0;0
2;20;67;2;0;17;1;1;0;0;0
2;20;67;3;0;0;1;1;0;0;0
2;20;67;4;0;2;1;2;0;0;0
2;20;67;5;0;4;1;2;0;0;0
2;20;67;6;0;24;1;2;0;0;0
2;20;67;7;1;0;1;3;0;0;0
2;20;67;8;1;0;1;3;0;0;0
2;20;67;9;1;1;1;4;0;0;0
2;20;100;1;0;0;1;1;0;0;0
2;20;100;2;0;0;1;1;0;0;0
2;20;100;3;0;0;1;1;0;0;0
2;20;100;4;0;0;1;2;0;0;0
2;20;100;5;0;0;1;2;0;0;0
2;20;100;6;0;0;1;2;0;0;0
2;20;100;7;0;1;1;3;0;0;0
2;20;100;8;0;1;1;3;0;0;0
2;20;100;9;0;3;1;4;0;0;0
2;20;118;1;0;0;0;1;0;0;0
2;20;118;2;0;0;0;1;0;0;0
2;20;118;3;0;3;0;1;0;0;0
2;20;118;4;1;0;1;2;0;0;0
2;20;118;5;1;1;1;2;0;0;0
2;20;118;6;1;1;1;2;0;0;0
2;20;118;7;1;1;1;3;0;0;0
2;20;118;8;1;0;1;3;0;0;0
2;20;118;9;1;0;1;4;0;0;0
2;20;139;1;0;0;0;1;0;0;0
2;20;139;2;0;0;0;1;0;0;0
2;20;139;3;0;1;1;1;0;0;0
2;20;139;4;0;0;1;2;0;0;0
2;20;139;5;0;0;1;2;0;0;0
2;20;139;6;0;0;1;2;0;0;0
2;20;139;7;0;0;1;3;0;0;0
2;20;139;8;0;7;1;3;0;0;0
2;20;139;9;0;2;1;4;0;0;0
2;20;154;2;0;1;0;1;0;0;0
2;20;154;4;0;0;0;2;0;0;0
2;20;154;5;0;0;0;2;0;0;0
2;20;154;6;0;0;0;2;0;0;0
2;20;154;7;0;4;0;3;0;0;0
2;20;154;8;0;7;1;3;0;0;0
2;20;154;9;0;1;1;4;0;0;0
2;21;31;1;0;0;1;1;0;1;0
2;21;31;2;0;0;1;1;0;1;0
2;21;31;3;0;0;1;1;0;1;0
2;21;31;4;0;0;1;2;0;1;0
2;21;31;5;0;0;1;2;0;1;0
2;21;31;6;0;0;1;2;0;1;0
2;21;31;7;0;0;1;3;0;1;0
2;21;31;8;0;0;1;4;0;1;0
2;21;31;9;0;1;1;4;0;1;0
2;21;88;1;0;8;0;1;0;1;0
2;21;88;2;0;1;0;1;0;1;0
2;21;88;3;0;3;0;1;0;1;0
2;21;94;1;0;0;1;1;0;1;0
2;21;94;2;0;0;1;1;0;1;0
2;21;94;3;0;0;1;1;0;1;0
2;21;94;4;1;0;1;2;0;1;0
2;21;94;5;1;0;1;2;0;1;0
2;21;94;6;1;0;1;2;0;1;0
2;21;94;7;1;0;1;3;0;1;0
2;21;94;8;1;0;1;4;0;1;0
2;21;94;9;1;0;1;4;0;1;0
2;21;119;1;0;0;1;1;0;1;0
2;21;119;2;0;1;1;1;0;1;0
2;21;119;3;1;0;1;1;0;1;0
2;21;119;4;1;0;1;2;0;1;0
2;21;119;5;1;0;1;2;0;1;0
2;21;119;6;1;0;1;2;0;1;0
2;21;119;7;1;11;1;3;0;1;0
2;21;119;8;1;1;1;4;0;1;0
2;21;119;9;1;1;1;4;0;1;0
2;21;145;1;0;0;0;1;0;1;0
2;21;145;2;0;0;0;1;0;1;0
2;21;145;3;0;0;0;1;0;1;0
2;21;145;4;1;0;1;2;0;1;0
2;21;145;5;1;0;1;2;0;1;0
2;21;145;6;1;0;1;2;0;1;0
2;21;145;7;1;16;1;3;0;1;0
2;21;145;8;1;0;1;4;0;1;0
2;21;145;9;1;0;1;4;0;1;0
2;21;149;1;0;2;0;1;0;1;0
2;21;149;2;0;0;0;1;0;1;0
2;21;149;3;0;0;0;1;0;1;0
2;21;149;4;0;1;1;2;0;1;0
2;21;149;5;0;0;1;2;0;1;0
2;21;149;6;0;1;1;2;0;1;0
2;21;149;7;0;3;1;3;0;1;0
2;21;149;8;0;0;1;4;0;1;0
2;21;149;9;0;0;1;4;0;1;0
2;21;155;1;0;0;1;1;0;1;0
2;21;155;2;0;0;1;1;0;1;0
2;21;155;3;1;0;1;1;0;1;0
2;21;155;4;1;0;1;2;0;1;0
2;21;155;5;1;0;1;2;0;1;0
2;21;155;6;1;0;1;2;0;1;0
2;21;155;7;1;0;1;3;0;1;0
2;21;155;8;1;0;1;4;0;1;0
2;21;155;9;1;0;1;4;0;1;0
2;21;297;1;0;0;0;1;0;1;0
2;21;297;2;0;0;0;1;0;1;0
2;21;297;3;1;0;1;1;0;1;0
2;21;297;4;1;0;1;2;0;1;0
2;21;297;5;1;0;1;2;0;1;0
2;21;297;6;1;0;1;2;0;1;0
2;21;297;7;1;0;1;3;0;1;0
2;21;297;8;1;0;1;4;0;1;0
2;21;297;9;1;0;1;4;0;1;0
2;22;49;1;0;4;0;1;1;0;0
2;22;49;2;0;1;0;1;1;0;0
2;22;49;3;0;4;0;1;1;0;0
2;22;49;4;0;0;1;2;1;0;0
2;22;49;5;0;1;1;2;1;0;0
2;22;49;6;0;0;1;2;1;0;0
2;22;49;7;0;2;1;3;1;0;0
2;22;49;8;0;23;1;3;1;0;0
2;22;49;9;0;7;1;4;1;0;0
2;22;55;1;0;0;0;1;1;0;0
2;22;59;1;0;16;0;1;1;0;0
2;22;59;2;0;6;0;1;1;0;0
2;22;59;3;0;1;0;1;1;0;0
2;22;59;4;1;3;1;2;1;0;0
2;22;59;5;1;7;1;2;1;0;0
2;22;59;6;1;1;1;2;1;0;0
2;22;59;7;1;5;1;3;1;0;0
2;22;59;8;1;1;1;3;1;0;0
2;22;79;1;0;10;1;1;1;0;0
2;22;79;2;0;1;1;1;1;0;0
2;22;79;3;0;0;1;1;1;0;0
2;22;79;4;0;0;1;2;1;0;0
2;22;79;5;1;2;1;2;1;0;0
2;22;79;6;1;6;1;2;1;0;0
2;22;79;7;1;0;1;3;1;0;0
2;22;79;8;1;0;1;3;1;0;0
2;22;79;9;1;4;1;4;1;0;0
2;22;83;1;0;23;0;1;1;0;0
2;22;83;2;0;67;0;1;1;0;0
2;22;83;3;1;0;1;1;1;0;0
2;22;83;4;1;1;1;2;1;0;0
2;22;83;5;1;0;1;2;1;0;0
2;22;83;6;1;0;1;2;1;0;0
2;22;83;7;1;0;1;3;1;0;0
2;22;83;8;1;12;1;3;1;0;0
2;22;83;9;1;12;1;4;1;0;0
2;22;96;1;0;0;1;1;1;0;0
2;22;96;2;0;3;1;1;1;0;0
2;22;96;3;0;0;1;1;1;0;0
2;22;96;4;0;1;1;2;1;0;0
2;22;96;5;0;0;1;2;1;0;0
2;22;96;6;0;0;1;2;1;0;0
2;22;96;7;0;0;1;3;1;0;0
2;22;96;8;0;3;1;3;1;0;0
2;22;96;9;0;0;1;4;1;0;0
2;22;120;1;0;4;1;1;1;0;0
2;22;120;2;0;10;1;1;1;0;0
2;22;120;3;0;0;1;1;1;0;0
2;22;120;4;0;3;1;2;1;0;0
2;22;120;5;0;3;1;2;1;0;0
2;22;120;6;0;1;1;2;1;0;0
2;22;120;7;0;1;1;3;1;0;0
2;22;120;8;0;6;1;3;1;0;0
2;22;120;9;0;7;1;4;1;0;0
2;22;164;2;0;0;0;1;1;0;0
2;22;164;3;0;1;0;1;1;0;0
2;22;164;4;0;0;0;2;1;0;0
2;22;164;5;0;1;0;2;1;0;0
2;22;164;6;0;0;0;2;1;0;0
2;22;164;7;0;0;0;3;1;0;0
2;22;164;8;0;3;0;3;1;0;0
2;22;164;9;0;17;0;4;1;0;0
2;22;185;1;0;6;1;1;1;0;0
2;22;185;2;0;7;1;1;1;0;0
2;22;185;3;0;3;1;1;1;0;0
2;22;185;4;0;1;1;2;1;0;0
2;22;185;5;0;1;1;2;1;0;0
2;22;185;6;1;0;1;2;1;0;0
2;23;36;2;0;11;1;1;1;0;0
2;23;36;4;0;0;1;2;1;0;0
2;23;36;5;0;0;1;2;1;0;0
2;23;44;3;0;0;0;1;1;0;0
2;23;44;4;0;0;0;2;1;0;0
2;23;44;5;0;0;0;2;1;0;0
2;23;44;6;0;0;0;2;1;0;0
2;23;44;7;0;0;0;3;1;0;0
2;23;44;8;0;0;0;3;1;0;0
2;23;64;1;0;0;0;1;1;0;0
2;23;64;2;0;0;0;1;1;0;0
2;23;64;4;0;0;0;2;1;0;0
2;23;64;5;0;0;0;2;1;0;0
2;23;64;6;0;0;0;2;1;0;0
2;23;64;7;0;0;0;3;1;0;0
2;23;64;8;0;3;0;3;1;0;0
2;23;64;9;0;3;0;4;1;0;0
2;23;226;1;0;0;0;1;1;0;0
2;23;226;2;0;21;0;1;1;0;0
2;23;226;3;0;6;0;1;1;0;0
2;23;226;4;0;1;0;2;1;0;0
2;23;226;5;0;1;0;2;1;0;0
2;23;226;6;1;0;1;2;1;0;0
2;23;226;7;1;0;1;3;1;0;0
2;23;226;8;1;16;1;3;1;0;0
2;23;226;9;1;12;1;4;1;0;0
2;23;227;1;0;1;1;1;1;0;0
2;23;227;2;0;0;1;1;1;0;0
2;23;227;4;0;1;1;2;1;0;0
2;23;227;5;0;0;1;2;1;0;0
2;23;227;6;0;0;1;2;1;0;0
2;23;227;7;0;2;1;3;1;0;0
2;23;227;8;0;4;1;3;1;0;0
2;23;228;1;0;0;1;1;1;0;0
2;23;228;2;0;0;1;1;1;0;0
2;23;228;4;0;0;1;2;1;0;0
2;23;228;5;0;0;1;2;1;0;0
2;23;228;6;1;0;1;2;1;0;0
2;23;228;7;1;0;1;3;1;0;0
2;23;228;8;1;1;1;3;1;0;0
2;23;228;9;1;2;1;4;1;0;0
2;23;240;1;0;0;0;1;1;0;0
2;23;240;2;0;0;0;1;1;0;0
2;23;240;3;0;0;0;1;1;0;0
2;23;240;4;0;0;0;2;1;0;0
2;23;240;5;0;0;0;2;1;0;0
2;23;240;6;0;0;0;2;1;0;0
2;23;240;7;1;0;1;3;1;0;0
2;23;240;8;1;0;1;3;1;0;0
2;23;252;1;0;0;1;1;1;0;0
2;23;252;2;0;0;1;1;1;0;0
2;23;252;4;0;0;1;2;1;0;0
2;23;252;5;0;0;1;2;1;0;0
2;23;252;6;0;0;1;2;1;0;0
2;23;252;7;0;0;1;3;1;0;0
2;23;252;8;0;0;1;3;1;0;0
2;23;252;9;0;0;1;4;1;0;0
2;24;10;2;0;0;1;1;1;0;0
2;24;10;3;0;0;1;1;1;0;0
2;24;10;4;0;0;1;2;1;0;0
2;24;10;5;0;0;1;2;1;0;0
2;24;10;6;0;0;1;2;1;0;0
2;24;30;2;0;2;0;1;1;0;0
2;24;30;3;0;1;0;1;1;0;0
2;24;30;4;0;0;0;2;1;0;0
2;24;30;5;0;0;0;2;1;0;0
2;24;30;6;0;0;0;2;1;0;0
2;24;30;7;0;2;1;3;1;0;0
2;24;30;8;0;0;1;4;1;0;0
2;24;30;9;0;0;1;4;1;0;0
2;24;54;2;0;1;1;1;1;0;0
2;24;54;3;0;0;1;1;1;0;0
2;24;54;4;0;0;1;2;1;0;0
2;24;54;5;1;0;1;2;1;0;0
2;24;54;6;1;0;1;2;1;0;0
2;24;54;7;1;0;1;3;1;0;0
2;24;54;8;1;0;1;4;1;0;0
2;24;54;9;1;0;1;4;1;0;0
2;24;121;2;0;0;1;1;1;0;0
2;24;121;3;0;0;1;1;1;0;0
2;24;121;4;0;0;1;2;1;0;0
2;24;121;5;0;0;1;2;1;0;0
2;24;121;6;0;58;1;2;1;0;0
2;24;121;7;1;0;1;3;1;0;0
2;24;121;8;1;0;1;4;1;0;0
2;24;121;9;1;0;1;4;1;0;0
2;24;123;1;0;0;1;1;1;0;0
2;24;123;2;0;0;1;1;1;0;0
2;24;123;3;0;0;1;1;1;0;0
2;24;123;4;0;0;1;2;1;0;0
2;24;123;5;0;0;1;2;1;0;0
2;24;123;6;0;0;1;2;1;0;0
2;24;123;7;0;1;1;3;1;0;0
2;24;123;8;0;0;1;4;1;0;0
2;24;123;9;0;2;1;4;1;0;0
2;24;126;2;1;0;1;1;1;0;0
2;24;126;4;1;2;1;2;1;0;0
2;24;126;5;1;0;1;2;1;0;0
2;24;126;6;1;0;1;2;1;0;0
2;24;126;7;1;2;1;3;1;0;0
2;24;126;8;1;0;1;4;1;0;0
2;24;126;9;1;0;1;4;1;0;0
2;24;151;1;0;0;0;1;1;0;0
2;24;151;2;0;0;0;1;1;0;0
2;24;151;3;0;10;0;1;1;0;0
2;24;151;4;0;20;0;2;1;0;0
2;24;151;5;0;2;0;2;1;0;0
2;24;151;6;0;19;0;2;1;0;0
2;24;151;7;0;18;0;3;1;0;0
2;24;151;8;0;0;0;4;1;0;0
2;24;151;9;0;1;0;4;1;0;0
2;24;181;1;0;0;0;1;1;0;0
2;24;181;2;0;1;0;1;1;0;0
2;24;181;3;0;0;0;1;1;0;0
2;24;181;4;1;4;1;2;1;0;0
2;24;181;5;1;0;1;2;1;0;0
2;24;181;6;1;24;1;2;1;0;0
2;24;181;7;1;0;1;3;1;0;0
2;24;181;8;1;0;1;4;1;0;0
2;24;181;9;1;0;1;4;1;0;0
2;25;9;1;0;0;1;1;1;0;0
2;25;9;2;0;0;1;1;1;0;0
2;25;9;3;1;3;1;1;1;0;0
2;25;9;4;1;0;1;2;1;0;0
2;25;9;5;1;0;1;2;1;0;0
2;25;9;6;1;1;1;2;1;0;0
2;25;9;7;1;0;1;3;1;0;0
2;25;9;8;1;15;1;3;1;0;0
2;25;9;9;1;14;1;4;1;0;0
2;25;89;1;0;8;1;1;1;0;0
2;25;89;2;0;4;1;1;1;0;0
2;25;89;3;0;2;1;1;1;0;0
2;25;89;4;0;4;1;2;1;0;0
2;25;89;5;1;0;1;2;1;0;0
2;25;89;6;1;0;1;2;1;0;0
2;25;89;7;1;0;1;3;1;0;0
2;25;89;8;1;6;1;3;1;0;0
2;25;89;9;1;8;1;4;1;0;0
2;25;218;1;0;0;1;1;1;0;0
2;25;218;2;0;0;1;1;1;0;0
2;25;218;3;0;0;1;1;1;0;0
2;25;218;4;0;0;1;2;1;0;0
2;25;218;5;0;3;1;2;1;0;0
2;25;218;6;0;0;1;2;1;0;0
2;25;218;7;0;0;1;3;1;0;0
2;25;218;8;0;11;1;3;1;0;0
2;25;218;9;0;0;1;4;1;0;0
2;25;223;1;0;0;1;1;1;0;0
2;25;245;1;0;1;0;1;1;0;0
2;25;245;2;0;2;0;1;1;0;0
2;25;245;3;0;0;1;1;1;0;0
2;25;245;4;0;2;1;2;1;0;0
2;25;245;5;0;0;1;2;1;0;0
2;25;245;6;0;0;1;2;1;0;0
2;25;245;7;0;0;1;3;1;0;0
2;25;245;8;0;8;1;3;1;0;0
2;25;245;9;0;1;1;4;1;0;0
2;25;253;1;0;0;1;1;1;0;0
2;25;253;2;0;0;1;1;1;0;0
2;25;253;3;0;0;1;1;1;0;0
2;25;253;4;0;0;1;2;1;0;0
2;25;253;5;1;1;1;2;1;0;0
2;25;253;6;1;0;1;2;1;0;0
2;25;253;7;1;0;1;3;1;0;0
2;25;253;8;1;13;1;3;1;0;0
2;25;253;9;1;4;1;4;1;0;0
2;26;21;1;0;0;1;1;1;0;0
2;26;21;2;0;10;1;1;1;0;0
2;26;21;3;0;16;1;1;1;0;0
2;26;21;4;1;1;1;2;1;0;0
2;26;21;5;1;0;1;2;1;0;0
2;26;61;1;0;24;1;1;1;0;0
2;26;61;2;0;8;1;1;1;0;0
2;26;61;3;0;0;1;1;1;0;0
2;26;61;4;0;1;1;2;1;0;0
2;26;61;5;0;0;1;2;1;0;0
2;26;61;6;0;0;1;2;1;0;0
2;26;61;7;0;0;1;3;1;0;0
2;26;61;8;0;0;1;3;1;0;0
2;26;61;9;0;3;1;4;1;0;0
2;26;66;1;0;1;0;1;1;0;0
2;26;66;2;0;1;0;1;1;0;0
2;26;66;3;0;0;0;1;1;0;0
2;26;66;4;1;0;1;2;1;0;0
2;26;66;5;1;0;1;2;1;0;0
2;26;66;6;1;0;1;2;1;0;0
2;26;66;7;1;0;1;3;1;0;0
2;26;66;8;1;0;1;3;1;0;0
2;26;66;9;1;2;1;4;1;0;0
2;26;102;1;0;3;1;1;1;0;0
2;26;102;2;0;0;1;1;1;0;0
2;26;102;3;1;0;1;1;1;0;0
2;26;102;4;1;1;1;2;1;0;0
2;26;102;5;1;0;1;2;1;0;0
2;26;102;6;1;0;1;2;1;0;0
2;26;102;7;1;0;1;3;1;0;0
2;26;102;8;1;0;1;3;1;0;0
2;26;102;9;1;3;1;4;1;0;0
2;26;103;1;0;3;0;1;1;0;0
2;26;103;2;0;66;0;1;1;0;0
2;26;103;3;0;33;0;1;1;0;0
2;26;103;4;0;51;0;2;1;0;0
2;26;103;5;0;46;0;2;1;0;0
2;26;103;6;0;56;0;2;1;0;0
2;26;103;7;0;102;0;3;1;0;0
2;26;103;8;0;241;0;3;1;0;0
2;26;103;9;0;21;0;4;1;0;0
2;26;140;1;0;4;1;1;1;0;0
2;26;140;2;0;13;1;1;1;0;0
2;26;140;3;0;2;1;1;1;0;0
2;26;140;4;0;3;1;2;1;0;0
2;26;140;5;0;1;1;2;1;0;0
2;26;140;6;0;1;1;2;1;0;0
2;26;140;7;0;13;1;3;1;0;0
2;26;140;8;0;14;1;3;1;0;0
2;26;140;9;0;14;1;4;1;0;0
2;26;146;2;0;3;0;1;1;0;0
2;26;146;3;0;0;0;1;1;0;0
2;26;146;4;0;9;0;2;1;0;0
2;26;146;5;0;3;0;2;1;0;0
2;26;146;6;0;10;0;2;1;0;0
2;26;146;7;1;0;1;3;1;0;0
2;26;146;8;1;0;1;3;1;0;0
2;26;160;1;0;0;0;1;1;0;0
2;26;160;2;0;11;0;1;1;0;0
2;26;160;3;0;4;0;1;1;0;0
2;26;160;4;0;0;1;2;1;0;0
2;26;160;5;0;5;1;2;1;0;0
2;26;160;6;0;6;1;2;1;0;0
2;26;160;7;0;20;1;3;1;0;0
2;26;160;8;0;17;1;3;1;0;0
2;26;160;9;0;3;1;4;1;0;0
2;27;45;1;0;2;1;1;1;0;1
2;27;45;2;0;15;1;1;1;0;1
2;27;45;3;0;28;1;1;1;0;1
2;27;45;4;0;9;1;2;1;0;1
2;27;45;6;0;1;1;2;1;0;1
2;27;45;7;0;0;1;3;1;0;1
2;27;45;8;0;6;1;3;1;0;1
2;27;80;2;0;16;0;1;1;0;1
2;27;80;3;0;8;0;1;1;0;1
2;27;80;4;0;8;0;2;1;0;1
2;27;80;5;0;5;0;2;1;0;1
2;27;80;6;0;4;0;2;1;0;1
2;27;80;7;0;10;0;3;1;0;1
2;27;80;8;0;71;0;3;1;0;1
2;27;80;9;0;0;0;4;1;0;1
2;27;104;1;0;1;1;1;1;0;1
2;27;104;2;0;2;1;1;1;0;1
2;27;104;3;1;0;1;1;1;0;1
2;27;104;4;1;1;1;2;1;0;1
2;27;104;5;1;0;1;2;1;0;1
2;27;104;6;1;0;1;2;1;0;1
2;27;104;7;1;0;1;3;1;0;1
2;27;104;8;1;13;1;3;1;0;1
2;27;104;9;1;0;1;4;1;0;1
2;27;113;2;0;29;0;1;1;0;1
2;27;113;3;0;21;0;1;1;0;1
2;27;113;4;0;30;0;2;1;0;1
2;27;113;5;0;26;0;2;1;0;1
2;27;113;6;0;15;0;2;1;0;1
2;27;113;7;0;123;0;3;1;0;1
2;27;113;8;0;216;0;3;1;0;1
2;27;113;9;0;135;0;4;1;0;1
2;27;142;1;0;3;0;1;1;0;1
2;27;142;2;0;1;0;1;1;0;1
2;27;142;3;0;1;0;1;1;0;1
2;27;142;4;0;0;0;2;1;0;1
2;27;142;6;0;8;1;2;1;0;1
2;27;142;7;0;11;1;3;1;0;1
2;27;142;8;0;12;1;3;1;0;1
2;27;142;9;0;2;1;4;1;0;1
2;27;179;1;0;4;1;1;1;0;1
2;27;179;2;0;3;1;1;1;0;1
2;27;179;3;0;3;1;1;1;0;1
2;27;179;4;0;9;1;2;1;0;1
2;27;179;6;0;0;1;2;1;0;1
2;27;179;7;0;4;1;3;1;0;1
2;27;179;8;0;14;1;3;1;0;1
2;27;179;9;0;2;1;4;1;0;1
2;27;184;1;0;1;0;1;1;0;1
2;27;184;2;0;2;0;1;1;0;1
2;27;184;3;0;0;0;1;1;0;1
2;27;184;4;0;0;0;2;1;0;1
2;27;184;6;1;0;1;2;1;0;1
2;27;184;7;1;0;1;3;1;0;1
2;27;184;8;1;19;1;3;1;0;1
2;27;184;9;1;1;1;4;1;0;1
2;27;192;1;0;28;1;1;1;0;1
2;27;192;2;0;33;1;1;1;0;1
2;27;192;3;0;6;1;1;1;0;1
2;27;192;4;0;7;1;2;1;0;1
2;27;192;6;1;0;1;2;1;0;1
2;27;192;7;1;0;1;3;1;0;1
2;27;192;8;1;13;1;3;1;0;1
2;27;192;9;1;46;1;4;1;0;1
2;28;37;1;0;36;0;1;1;0;0
2;28;37;2;0;104;0;1;1;0;0
2;28;37;3;0;43;0;1;1;0;0
2;28;37;4;0;17;0;2;1;0;0
2;28;37;5;0;8;0;2;1;0;0
2;28;37;6;0;4;1;2;1;0;0
2;28;37;7;0;0;1;3;1;0;0
2;28;37;8;0;37;1;3;1;0;0
2;28;37;9;0;1;1;4;1;0;0
2;28;62;1;0;3;1;1;1;0;0
2;28;62;2;0;0;1;1;1;0;0
2;28;62;3;0;1;1;1;1;0;0
2;28;62;4;0;1;1;2;1;0;0
2;28;62;5;0;0;1;2;1;0;0
2;28;62;6;1;0;1;2;1;0;0
2;28;62;7;1;0;1;3;1;0;0
2;28;62;8;1;0;1;3;1;0;0
2;28;62;9;1;1;1;4;1;0;0
2;28;68;1;0;0;1;1;1;0;0
2;28;68;2;0;11;1;1;1;0;0
2;28;68;3;0;8;1;1;1;0;0
2;28;68;4;0;10;1;2;1;0;0
2;28;68;5;0;0;1;2;1;0;0
2;28;68;6;0;9;1;2;1;0;0
2;28;68;7;0;16;1;3;1;0;0
2;28;68;8;0;22;1;3;1;0;0
2;28;68;9;0;0;1;4;1;0;0
2;28;97;1;0;7;0;1;1;0;0
2;28;97;2;0;12;0;1;1;0;0
2;28;97;3;0;23;0;1;1;0;0
2;28;97;4;0;24;0;2;1;0;0
2;28;97;5;1;0;1;2;1;0;0
2;28;97;6;1;0;1;2;1;0;0
2;28;97;7;1;0;1;3;1;0;0
2;28;97;8;1;1;1;3;1;0;0
2;28;97;9;1;0;1;4;1;0;0
2;28;105;1;0;1;1;1;1;0;0
2;28;105;2;0;2;1;1;1;0;0
2;28;105;3;0;0;1;1;1;0;0
2;28;105;4;0;23;1;2;1;0;0
2;28;105;5;0;7;1;2;1;0;0
2;28;105;6;0;10;1;2;1;0;0
2;28;105;7;0;68;1;3;1;0;0
2;28;105;8;0;4;1;3;1;0;0
2;28;105;9;0;1;1;4;1;0;0
2;28;108;1;0;127;0;1;1;0;0
2;28;108;2;0;208;0;1;1;0;0
2;28;108;3;0;120;0;1;1;0;0
2;28;108;4;0;0;0;2;1;0;0
2;28;108;5;0;3;1;2;1;0;0
2;28;108;6;0;35;1;2;1;0;0
2;28;108;7;0;73;1;3;1;0;0
2;28;108;8;0;209;1;3;1;0;0
2;28;108;9;0;1;1;4;1;0;0
2;28;143;1;0;0;1;1;1;0;0
2;28;143;2;0;0;1;1;1;0;0
2;28;143;3;0;0;1;1;1;0;0
2;28;143;4;0;0;1;2;1;0;0
2;28;143;5;0;2;1;2;1;0;0
2;28;143;6;1;0;1;2;1;0;0
2;28;143;7;1;0;1;3;1;0;0
2;28;143;8;1;2;1;3;1;0;0
2;28;143;9;1;0;1;4;1;0;0
2;28;152;1;0;7;0;1;1;0;0
2;28;152;2;0;5;0;1;1;0;0
2;28;152;3;0;4;0;1;1;0;0
2;28;152;4;0;7;0;2;1;0;0
2;28;152;5;1;0;1;2;1;0;0
2;28;152;6;1;0;1;2;1;0;0
2;28;152;7;1;0;1;3;1;0;0
2;28;152;8;1;1;1;3;1;0;0
2;28;152;9;1;0;1;4;1;0;0
2;29;204;2;0;45;0;1;1;1;1
2;29;204;3;0;64;0;2;1;1;1
2;29;204;4;0;20;0;2;1;1;1
