herdid;cowid;test;h_size;c_heifer;t_season;t_dim;t_lnscc
23;1207;8;49.79999924;0;2;269;5.170484066
23;1208;1;49.79999924;0;1;38;7.181591988
23;1209;0;49.79999924;0;4;11;5.267858028
23;1210;0;49.79999924;0;3;18;4.804020882
23;1211;1;49.79999924;0;4;34;4.060442924
23;1212;1;49.79999924;0;3;37;6.066108227
23;1213;7;49.79999924;0;3;215;4.430817127
23;1214;1;49.79999924;0;1;39;3.828640938
23;1215;0;49.79999924;0;4;21;5.170484066
23;1216;2;49.79999924;0;2;60;5.225747108
23;1217;5;49.79999924;0;2;177;4.174386978
23;1218;6;49.79999924;0;3;183;5.676753998
23;1219;1;49.79999924;0;3;51;3.258096933
23;1220;2;49.79999924;0;3;79;3.784189939
23;1221;4;49.79999924;0;3;144;6.480044842
23;1222;5;49.79999924;0;2;150;6.729824066
23;1223;0;49.79999924;0;1;10;5.869297028
23;1224;1;49.79999924;0;1;39;5.605802059
23;1225;0;49.79999924;0;3;13;4.262680054
23;1226;0;49.79999924;0;3;20;5.030437946
23;1227;3;49.79999924;0;3;99;5.497168064
23;1228;0;49.79999924;0;3;26;5.181784153
23;1229;0;49.79999924;0;3;23;5.579730034
23;1230;2;49.79999924;0;3;63;4.634728909
23;1231;0;49.79999924;0;3;24;4.844186783
23;1232;1;49.79999924;0;3;45;4.488636017
23;1233;0;49.79999924;0;4;24;3.806662083
23;1234;3;49.79999924;1;2;104;4.672829151
23;1235;0;49.79999924;0;4;12;4.96981287
23;1236;3;49.79999924;1;3;114;4.762174129
23;1237;2;49.79999924;1;3;78;3.951244116
23;1238;0;49.79999924;0;1;25;5.187386036
23;1239;5;49.79999924;1;2;172;4.356709003
23;1240;0;49.79999924;1;2;19;4.574710846
23;1241;0;49.79999924;1;2;12;4.143135071
23;1242;1;49.79999924;0;3;44;4.060442924
23;1243;6;49.79999924;1;3;181;4.094345093
23;1244;2;49.79999924;1;3;75;3.465735912
23;1245;2;49.79999924;1;3;73;4.488636017
23;1246;2;49.79999924;1;3;70;6.171700954
23;1247;0;49.79999924;1;3;29;5.638354778
23;1248;1;49.79999924;1;3;34;5.081404209
23;1249;1;49.79999924;1;3;40;3.433986902
23;1250;0;49.79999924;1;3;26;3.688879013
23;1251;1;49.79999924;1;3;54;5.652489185
23;1252;0;49.79999924;1;4;21;4.394449234
23;1253;0;49.79999924;1;4;21;4.465908051
23;1254;0;49.79999924;1;3;20;3.258096933
23;1255;0;49.79999924;1;4;22;5.036952972
23;1256;0;49.79999924;1;4;11;4.521789074
23;1257;0;49.79999924;1;4;23;6.89467001
23;1258;1;49.79999924;1;1;30;4.234107018
23;1259;0;49.79999924;1;2;29;4.304065228
23;1260;1;49.79999924;1;4;35;3.555347919
23;1261;1;49.79999924;1;1;34;6.259581089
23;1262;0;49.79999924;1;1;16;7.155395985
23;1263;0;49.79999924;1;1;13;5.262690067
23;1264;0;49.79999924;1;2;25;4.9272542
23;1265;1;49.79999924;1;2;46;4.174386978
24;1266;1;35.29999924;0;2;36;4.875196934
24;1267;6;35.29999924;0;2;206;6.371612072
24;1268;4;35.29999924;0;3;129;4.418840885
24;1269;1;35.29999924;0;1;35;4.997211933
24;1270;8;35.29999924;0;2;241;5.556828022
24;1271;8;35.29999924;0;2;241;5.880533218
24;1272;0;35.29999924;0;1;19;5.068903923
24;1273;1;35.29999924;0;2;57;8.567126274
24;1274;5;35.29999924;0;3;161;3.761199951
24;1275;5;35.29999924;0;3;150;4.276666164
24;1276;1;35.29999924;0;2;34;4.962844849
24;1277;0;35.29999924;0;4;29;4.007332802
24;1278;0;35.29999924;0;2;21;5.365975857
24;1279;1;35.29999924;0;2;47;3.332205057
24;1280;4;35.29999924;0;3;129;5.826000214
24;1281;0;35.29999924;0;1;18;6.167516232
24;1282;2;35.29999924;0;3;87;5.468060017
24;1283;2;35.29999924;0;2;79;3.951244116
24;1284;0;35.29999924;0;3;24;4.025352001
24;1285;1;35.29999924;0;4;36;3.637586117
24;1286;7;35.29999924;1;2;235;3.36729598
24;1287;0;35.29999924;0;4;21;4.143135071
24;1288;7;35.29999924;1;2;223;5.159055233
24;1289;0;35.29999924;0;1;15;4.653960228
24;1290;6;35.29999924;1;3;196;8.152197838
24;1291;8;35.29999924;1;3;242;4.543294907
24;1292;2;35.29999924;1;2;72;3.091042042
24;1293;0;35.29999924;0;1;29;5.983935833
24;1294;1;35.29999924;0;4;35;3.713572025
24;1295;0;35.29999924;1;3;28;3.465735912
24;1296;1;35.29999924;1;3;45;4.025352001
24;1297;1;35.29999924;1;4;34;4.553876877
24;1298;0;35.29999924;1;4;19;4.770685196
24;1299;0;35.29999924;1;4;17;3.951244116
24;1300;0;35.29999924;1;1;19;3.951244116
24;1301;1;35.29999924;0;4;31;4.369448185
24;1302;1;35.29999924;1;4;32;4.219508171
24;1303;0;35.29999924;1;4;28;3.135493994
24;1304;0;35.29999924;1;4;15;4.532598972
24;1305;0;35.29999924;1;2;29;4.454347134
24;1306;0;35.29999924;1;1;17;4.8520298
24;1307;0;35.29999924;1;2;26;4.234107018
25;1308;5;75.59999847;0;2;156;7.414573193
25;1309;1;75.59999847;0;4;30;6.291569233
25;1310;2;75.59999847;0;2;61;8.122668266
25;1311;1;75.59999847;0;4;33;4.499810219
25;1312;1;75.59999847;0;3;44;4.605169773
25;1313;1;75.59999847;0;3;41;6.04025507
25;1314;1;75.59999847;0;2;55;3.401196957
25;1315;1;75.59999847;0;2;30;4.605169773
25;1316;5;75.59999847;0;3;176;3.688879013
25;1317;0;75.59999847;0;2;18;4.499810219
25;1318;5;75.59999847;0;2;176;5.634789944
25;1319;1;75.59999847;0;3;33;6.492239952
25;1320;1;75.59999847;0;3;52;4.382027149
25;1321;1;75.59999847;0;4;41;4.787491798
25;1322;0;75.59999847;0;4;24;4.867534161
25;1323;1;75.59999847;0;2;43;5.91350317
25;1324;1;75.59999847;0;4;31;8.656954765
25;1325;5;75.59999847;0;2;169;5.480638981
25;1326;0;75.59999847;0;3;29;4.700479984
25;1327;0;75.59999847;0;2;29;6.234410763
25;1328;0;75.59999847;0;1;24;6.672032833
25;1329;0;75.59999847;0;4;13;4.499810219
25;1330;3;75.59999847;0;3;100;5.39362812
25;1331;1;75.59999847;0;2;57;4.605169773
25;1332;2;75.59999847;0;3;60;6.579250813
25;1333;0;75.59999847;0;4;11;3.912023067
25;1334;0;75.59999847;0;3;15;3.912023067
25;1335;0;75.59999847;0;3;12;4.700479984
25;1336;0;75.59999847;0;3;23;3.688879013
25;1337;3;75.59999847;0;2;108;6.684611797
25;1338;1;75.59999847;0;3;57;4.605169773
25;1339;1;75.59999847;0;3;45;8.113725662
25;1340;2;75.59999847;0;2;64;5.010634899
25;1341;0;75.59999847;0;4;20;7.402451992
25;1342;2;75.59999847;0;2;64;4.094345093
25;1343;0;75.59999847;0;1;20;4.094345093
25;1344;2;75.59999847;0;2;65;6.646390915
25;1345;1;75.59999847;0;4;38;2.995732069
25;1346;0;75.59999847;0;4;17;6.646390915
25;1347;1;75.59999847;0;3;40;4.499810219
25;1348;0;75.59999847;0;3;18;3.401196957
25;1349;0;75.59999847;0;4;14;4.605169773
25;1350;1;75.59999847;0;3;38;6.214608192
25;1351;0;75.59999847;0;3;18;4.700479984
25;1352;2;75.59999847;1;3;62;2.995732069
25;1353;1;75.59999847;0;1;32;3.688879013
25;1354;1;75.59999847;0;3;33;3.912023067
25;1355;1;75.59999847;0;1;37;2.302584887
25;1356;0;75.59999847;0;4;22;4.094345093
25;1357;0;75.59999847;0;3;19;5.135797977
25;1358;7;75.59999847;1;3;238;3.401196957
25;1359;3;75.59999847;1;3;97;3.401196957
25;1360;0;75.59999847;0;4;14;7.138866901
25;1361;1;75.59999847;0;1;36;5.298316956
25;1362;0;75.59999847;0;3;18;8.610684395
25;1363;0;75.59999847;0;4;24;5.703782082
25;1364;0;75.59999847;1;3;10;4.941641808
25;1365;0;75.59999847;1;3;22;2.995732069
25;1366;3;75.59999847;1;2;112;2.302584887
25;1367;1;75.59999847;0;2;33;2.995732069
25;1368;2;75.59999847;1;3;65;5.192956924
25;1369;2;75.59999847;1;3;67;6.620072842
25;1370;2;75.59999847;1;3;81;3.401196957
25;1371;3;75.59999847;1;3;103;3.688879013
25;1372;1;75.59999847;1;3;36;3.912023067
25;1373;2;75.59999847;1;3;82;7.346010208
25;1374;1;75.59999847;1;3;44;2.302584887
25;1375;1;75.59999847;1;3;42;4.382027149
25;1376;1;75.59999847;1;3;44;8.185907364
25;1377;0;75.59999847;1;3;29;2.995732069
25;1378;0;75.59999847;1;4;27;4.094345093
25;1379;0;75.59999847;1;3;19;4.248495102
25;1380;0;75.59999847;1;1;20;4.941641808
25;1381;0;75.59999847;1;3;12;3.688879013
25;1382;0;75.59999847;0;3;18;4.787491798
25;1383;1;75.59999847;1;4;32;4.248495102
25;1384;0;75.59999847;1;3;15;3.912023067
25;1385;1;75.59999847;1;3;31;3.401196957
25;1386;1;75.59999847;1;4;40;3.401196957
25;1387;1;75.59999847;1;3;40;6.234410763
25;1388;0;75.59999847;1;4;13;4.094345093
25;1389;0;75.59999847;1;4;26;3.912023067
25;1390;1;75.59999847;1;3;31;3.912023067
25;1391;0;75.59999847;1;4;28;2.995732069
25;1392;1;75.59999847;1;4;39;2.995732069
25;1393;0;75.59999847;1;4;26;5.736571789
25;1394;0;75.59999847;1;4;27;3.688879013
25;1395;0;75.59999847;1;1;13;4.248495102
25;1396;0;75.59999847;1;2;27;4.248495102
25;1397;1;75.59999847;1;1;36;4.382027149
25;1398;1;75.59999847;1;2;37;4.248495102
25;1399;0;75.59999847;1;2;20;2.995732069
25;1400;0;75.59999847;1;2;21;4.094345093
25;1401;0;75.59999847;1;2;13;5.39362812
25;1402;1;75.59999847;1;2;43;2.995732069
25;1403;0;75.59999847;1;2;24;2.995732069
25;1404;0;75.59999847;1;2;13;3.912023067
26;1405;4;50.59999847;0;2;142;5.669880867
26;1406;0;50.59999847;1;3;15;4.094345093
26;1407;0;50.59999847;1;3;16;6.946976185
26;1408;8;50.59999847;1;3;263;3.912023067
26;1409;7;50.59999847;0;2;217;5.075173855
26;1410;0;50.59999847;0;3;25;4.248495102
26;1411;5;50.59999847;1;2;151;3.912023067
26;1412;7;50.59999847;0;3;211;5.39362812
26;1413;1;50.59999847;0;2;36;4.700479984
26;1414;0;50.59999847;0;3;27;3.688879013
26;1415;2;50.59999847;0;2;74;5.247024059
26;1416;0;50.59999847;1;1;29;7.843849182
26;1417;0;50.59999847;1;4;15;7.570443153
26;1418;0;50.59999847;1;1;10;3.688879013
26;1419;1;50.59999847;1;4;35;3.688879013
26;1420;2;50.59999847;1;1;65;2.302584887
26;1421;0;50.59999847;1;4;13;4.248495102
26;1422;4;50.59999847;0;2;138;5.247024059
26;1423;0;50.59999847;0;3;14;4.787491798
26;1424;1;50.59999847;0;3;44;5.247024059
26;1425;0;50.59999847;0;1;23;5.135797977
26;1426;6;50.59999847;0;2;196;6.866932869
26;1427;3;50.59999847;0;2;112;5.857933044
26;1428;7;50.59999847;0;2;217;5.39362812
26;1429;6;50.59999847;0;3;181;4.700479984
26;1430;4;50.59999847;0;3;129;7.426548958
26;1431;0;50.59999847;0;4;15;4.382027149
26;1432;0;50.59999847;0;3;13;4.382027149
26;1433;2;50.59999847;0;3;61;3.912023067
26;1434;4;50.59999847;0;2;138;4.499810219
26;1435;0;50.59999847;0;2;25;4.700479984
26;1436;5;50.59999847;0;2;164;4.248495102
26;1437;0;50.59999847;0;3;22;5.192956924
26;1438;5;50.59999847;0;3;150;7.047516823
26;1439;6;50.59999847;1;2;202;4.605169773
26;1440;7;50.59999847;1;2;222;6.173786163
26;1441;1;50.59999847;0;1;31;4.605169773
26;1442;1;50.59999847;0;4;36;4.094345093
26;1443;6;50.59999847;1;2;200;4.248495102
26;1444;0;50.59999847;0;3;11;5.247024059
26;1445;0;50.59999847;1;3;22;2.995732069
26;1446;3;50.59999847;1;2;100;4.787491798
26;1447;0;50.59999847;1;3;22;4.700479984
26;1448;1;50.59999847;0;4;33;6.565265179
26;1449;4;50.59999847;1;2;124;3.688879013
26;1450;0;50.59999847;0;3;17;6.309917927
26;1451;6;50.59999847;1;3;187;4.700479984
26;1452;7;50.59999847;1;2;221;4.605169773
26;1453;0;50.59999847;0;1;21;2.995732069
26;1454;0;50.59999847;0;3;18;2.995732069
26;1455;1;50.59999847;0;4;34;2.995732069
26;1456;3;50.59999847;1;2;103;4.248495102
26;1457;1;50.59999847;0;1;41;4.094345093
26;1458;0;50.59999847;1;3;12;3.912023067
26;1459;0;50.59999847;1;3;29;3.401196957
26;1460;0;50.59999847;1;3;14;5.075173855
26;1461;0;50.59999847;1;3;15;3.401196957
26;1462;0;50.59999847;1;4;26;3.688879013
26;1463;0;50.59999847;1;4;22;6.363028049
26;1464;0;50.59999847;1;3;21;4.867534161
26;1465;0;50.59999847;1;4;14;6.327937126
26;1466;0;50.59999847;1;3;20;3.912023067
26;1467;0;50.59999847;1;3;21;5.298316956
26;1468;0;50.59999847;1;3;21;3.688879013
26;1469;1;50.59999847;1;1;30;4.787491798
26;1470;1;50.59999847;1;1;30;2.302584887
26;1471;4;50.59999847;0;3;146;4.499810219
26;1472;1;50.59999847;1;4;37;6.152732849
26;1473;0;50.59999847;1;1;10;4.941641808
26;1474;0;50.59999847;1;1;22;3.912023067
26;1475;0;50.59999847;1;3;13;5.075173855
26;1476;0;50.59999847;0;2;21;6.606649876
26;1477;1;50.59999847;1;1;36;3.912023067
26;1478;4;50.59999847;1;2;126;5.669880867
26;1479;1;50.59999847;1;4;33;4.867534161
26;1480;0;50.59999847;1;4;12;4.499810219
26;1481;0;50.59999847;1;4;15;4.867534161
27;1482;4;63;1;2;139;4.499810219
27;1483;4;63;1;2;138;2.995732069
27;1484;1;63;0;3;38;5.192956924
27;1485;1;63;0;1;43;5.010634899
27;1486;2;63;0;2;88;5.247024059
27;1487;0;63;0;1;18;3.401196957
27;1488;0;63;0;2;26;5.298316956
27;1489;0;63;0;3;29;4.700479984
27;1490;2;63;0;2;82;6.733401775
27;1491;1;63;0;4;31;2.302584887
27;1492;5;63;0;2;157;4.700479984
27;1493;1;63;0;3;33;3.688879013
27;1494;1;63;0;3;33;2.995732069
27;1495;0;63;0;4;10;6.756931782
27;1496;1;63;0;3;37;4.499810219
27;1497;1;63;0;3;40;7.727534771
27;1498;1;63;0;2;50;4.700479984
27;1499;5;63;0;2;169;6.086774826
27;1500;1;63;0;3;47;6.565265179
27;1501;1;63;0;1;49;4.700479984
27;1502;0;63;0;2;20;3.401196957
27;1503;4;63;0;2;123;5.247024059
27;1504;5;63;0;2;150;6.086774826
27;1505;1;63;0;2;42;4.605169773
27;1506;6;63;0;2;192;3.401196957
27;1507;1;63;0;2;35;5.298316956
27;1508;2;63;0;2;66;4.605169773
27;1509;3;63;0;2;100;5.52146101
27;1510;1;63;0;4;31;4.094345093
27;1511;1;63;0;3;42;6.606649876
27;1512;0;63;0;1;29;3.401196957
27;1513;5;63;0;2;151;5.135797977
27;1514;1;63;0;4;30;3.401196957
27;1515;1;63;0;4;33;7.53369379
27;1516;2;63;0;2;82;4.248495102
27;1517;0;63;0;3;12;4.094345093
27;1518;7;63;1;2;228;4.499810219
27;1519;0;63;0;3;13;4.382027149
27;1520;1;63;0;2;33;2.302584887
27;1521;0;63;0;3;19;4.248495102
27;1522;0;63;0;4;12;2.995732069
27;1523;1;63;0;4;33;3.688879013
27;1524;0;63;0;4;13;3.401196957
27;1525;5;63;1;2;174;3.688879013
27;1526;1;63;1;3;46;4.382027149
27;1527;0;63;1;4;24;2.995732069
27;1528;0;63;1;4;25;6.131226063
27;1529;1;63;1;3;36;7.544332027
27;1530;0;63;1;3;12;4.499810219
27;1531;1;63;1;3;37;2.302584887
27;1532;1;63;1;3;40;3.912023067
27;1533;0;63;1;3;26;7.339538097
27;1534;0;63;1;3;18;4.499810219
27;1535;1;63;1;4;38;2.302584887
27;1536;1;63;1;1;52;2.995732069
27;1537;1;63;1;1;46;2.302584887
27;1538;1;63;1;1;30;3.912023067
27;1539;0;63;0;4;15;2.995732069
27;1540;0;63;0;4;13;6.856462002
27;1541;0;63;0;3;11;5.192956924
27;1542;1;63;0;4;34;5.634789944
27;1543;5;63;0;2;165;6.380123138
27;1544;1;63;0;4;41;4.787491798
27;1545;3;63;0;2;117;5.768321037
27;1546;2;63;0;2;73;4.382027149
27;1547;1;63;0;2;44;3.912023067
27;1548;1;63;1;3;32;4.094345093
27;1549;1;63;0;3;32;4.094345093
27;1550;1;63;0;3;46;3.912023067
27;1551;0;63;0;4;13;2.995732069
27;1552;1;63;0;2;46;5.79909277
28;1553;0;37;0;2;17;5.56068182
28;1554;1;37;0;4;33;4.867534161
28;1555;3;37;0;3;116;5.52146101
28;1556;8;37;0;2;258;6.445720196
28;1557;4;37;0;2;120;7.114768982
28;1558;4;37;0;3;129;5.52146101
28;1559;6;37;0;2;189;4.499810219
28;1560;1;37;0;1;38;3.401196957
28;1561;4;37;0;2;129;5.991465092
28;1562;1;37;0;2;54;8.349957466
28;1563;0;37;0;2;24;4.867534161
28;1564;0;37;0;4;26;4.248495102
28;1565;1;37;0;4;34;3.688879013
28;1566;7;37;0;2;212;6.214608192
28;1567;1;37;0;4;33;4.094345093
28;1568;0;37;0;4;20;2.302584887
28;1569;0;37;0;3;17;4.605169773
28;1570;1;37;0;1;32;2.302584887
28;1571;2;37;0;3;82;4.700479984
28;1572;0;37;0;3;22;2.302584887
28;1573;0;37;0;3;29;4.094345093
28;1574;5;37;1;2;178;5.192956924
28;1575;0;37;0;3;26;3.688879013
28;1576;4;37;1;2;141;4.941641808
28;1577;7;37;1;2;234;4.094345093
28;1578;4;37;1;2;129;3.912023067
28;1579;7;37;1;3;238;3.688879013
28;1580;1;37;1;4;34;2.995732069
28;1581;1;37;1;4;37;4.499810219
28;1582;0;37;1;1;23;4.382027149
28;1583;4;37;1;3;131;4.094345093
28;1584;5;37;1;3;161;4.094345093
28;1585;0;37;0;1;21;6.086774826
28;1586;0;37;1;4;27;4.700479984
28;1587;0;37;1;3;14;6.866932869
28;1588;0;37;1;4;14;4.248495102
28;1589;0;37;1;3;10;4.605169773
28;1590;0;37;1;3;25;4.605169773
28;1591;0;37;1;3;20;4.094345093
28;1592;0;37;1;4;11;4.094345093
28;1593;1;37;1;1;38;3.688879013
28;1594;1;37;1;1;30;2.995732069
28;1595;0;37;1;4;24;2.302584887
28;1596;1;37;1;1;41;2.995732069
28;1597;0;37;1;1;14;4.248495102
28;1598;1;37;1;1;41;4.700479984
28;1599;0;37;1;1;23;2.302584887
29;1600;0;31.39999962;0;3;10;3.401196957
29;1601;1;31.39999962;1;2;49;6.492239952
29;1602;0;31.39999962;0;2;15;4.382027149
29;1603;2;31.39999962;0;2;85;4.867534161
29;1604;0;31.39999962;0;2;24;4.700479984
29;1605;0;31.39999962;0;3;27;5.347107887
29;1606;0;31.39999962;0;4;10;8.055157661
29;1607;0;31.39999962;1;2;21;2.995732069
29;1608;0;31.39999962;1;1;17;5.39362812
29;1609;5;31.39999962;0;2;165;7.192934036
29;1610;1;31.39999962;1;2;36;6.309917927
29;1611;4;31.39999962;0;2;120;4.605169773
29;1612;0;31.39999962;1;1;13;4.382027149
29;1613;1;31.39999962;1;4;33;2.995732069
29;1614;0;31.39999962;0;2;20;5.43807888
29;1615;0;31.39999962;0;2;19;5.52146101
29;1616;1;31.39999962;0;2;43;6.887553215
29;1617;0;31.39999962;1;1;13;4.605169773
29;1618;0;31.39999962;0;2;13;4.867534161
29;1619;0;31.39999962;0;2;21;2.995732069
29;1620;0;31.39999962;0;2;19;5.075173855
29;1621;8;31.39999962;1;2;253;3.688879013
29;1622;1;31.39999962;1;1;43;3.912023067
29;1623;0;31.39999962;1;1;12;4.094345093
29;1624;0;31.39999962;0;3;23;5.634789944
29;1625;1;31.39999962;0;2;30;6.234410763
29;1626;0;31.39999962;0;1;16;3.688879013
29;1627;0;31.39999962;0;2;15;4.605169773
29;1628;5;31.39999962;0;3;168;7.003065109
29;1629;0;31.39999962;1;2;28;2.995732069
29;1630;1;31.39999962;1;2;55;4.382027149
29;1631;3;31.39999962;0;2;105;5.39362812
29;1632;0;31.39999962;0;2;13;4.867534161
29;1633;3;31.39999962;0;2;101;4.499810219
29;1634;1;31.39999962;0;3;45;5.669880867
29;1635;0;31.39999962;0;3;10;7.012115002
29;1636;1;31.39999962;1;1;44;2.302584887
29;1637;0;31.39999962;1;4;16;4.094345093
29;1638;0;31.39999962;1;1;10;3.912023067
29;1639;5;31.39999962;0;2;173;5.247024059
29;1640;0;31.39999962;0;2;16;6.579250813
29;1641;2;31.39999962;0;2;87;4.867534161
29;1642;0;31.39999962;0;3;10;3.912023067
29;1643;5;31.39999962;0;2;164;4.499810219
29;1644;1;31.39999962;0;2;32;5.192956924
29;1645;2;31.39999962;0;2;88;4.382027149
29;1646;0;31.39999962;0;1;19;5.192956924
29;1647;4;31.39999962;0;2;141;4.700479984
29;1648;1;31.39999962;0;1;42;4.867534161
29;1649;0;31.39999962;1;2;23;5.79909277
29;1650;0;31.39999962;1;2;24;2.995732069
29;1651;0;31.39999962;0;1;12;3.688879013
29;1652;0;31.39999962;1;4;12;3.401196957
29;1653;0;31.39999962;1;4;25;4.499810219
30;1654;0;35;0;3;15;7.585789204
30;1655;5;35;0;2;150;6.802394867
30;1656;0;35;0;2;11;6.606649876
30;1657;4;35;0;2;122;6.633317947
30;1658;0;35;0;3;17;6.152732849
30;1659;4;35;0;2;132;7.595890045
30;1660;7;35;0;2;221;5.192956924
30;1661;0;35;0;3;11;5.135797977
30;1662;0;35;0;3;24;3.401196957
30;1663;1;35;0;2;49;3.688879013
30;1664;4;35;0;2;121;5.192956924
30;1665;3;35;0;2;94;2.995732069
30;1666;4;35;0;3;124;6.975413799
30;1667;4;35;0;3;127;5.39362812
30;1668;3;35;0;3;118;2.302584887
30;1669;5;35;0;2;175;6.733401775
30;1670;1;35;0;3;35;7.64012289
30;1671;2;35;0;2;79;6.214608192
30;1672;0;35;0;4;15;4.867534161
30;1673;0;35;0;4;29;3.688879013
30;1674;2;35;0;3;78;6.659294128
30;1675;1;35;0;3;56;5.634789944
30;1676;3;35;0;2;91;2.995732069
30;1677;0;35;0;3;25;6.756931782
30;1678;0;35;0;1;22;4.499810219
30;1679;2;35;0;3;69;4.094345093
30;1680;0;35;0;4;17;5.79909277
30;1681;0;35;0;3;18;4.867534161
30;1682;1;35;0;1;42;4.382027149
30;1683;1;35;0;1;43;4.867534161
30;1684;7;35;1;3;209;2.302584887
30;1685;0;35;0;1;20;6.396930218
30;1686;0;35;0;3;25;3.401196957
30;1687;0;35;1;4;14;2.995732069
30;1688;0;35;1;4;18;2.995732069
30;1689;0;35;1;3;26;5.135797977
30;1690;0;35;1;4;10;4.700479984
30;1691;1;35;1;1;42;2.302584887
30;1692;0;35;1;4;29;7.66387701
30;1693;1;35;1;1;31;6.684611797
30;1694;0;35;1;4;16;3.912023067
30;1695;0;35;1;4;11;4.605169773
30;1696;0;35;1;1;14;5.298316956
30;1697;1;35;1;1;37;7.506591797
30;1698;0;35;1;1;20;3.401196957
30;1699;0;35;1;1;26;6.086774826
30;1700;0;35;1;1;22;5.56068182
31;1701;4;14.60000038;0;2;138;6.345635891
31;1702;2;14.60000038;0;3;89;6.907754898
31;1703;0;14.60000038;0;1;24;2.995732069
31;1704;3;14.60000038;0;2;104;4.382027149
31;1705;0;14.60000038;0;3;29;2.302584887
31;1706;3;14.60000038;0;2;114;2.302584887
31;1707;0;14.60000038;0;4;16;4.605169773
31;1708;2;14.60000038;0;2;84;5.39362812
31;1709;1;14.60000038;0;1;40;6.063785076
31;1710;5;14.60000038;1;2;154;5.59842205
31;1711;0;14.60000038;0;4;20;2.302584887
31;1712;0;14.60000038;0;1;22;6.579250813
31;1713;0;14.60000038;1;1;25;4.094345093
31;1714;1;14.60000038;1;4;39;5.010634899
31;1715;1;14.60000038;0;3;35;4.382027149
31;1716;1;14.60000038;1;1;45;2.302584887
31;1717;0;14.60000038;1;4;19;2.995732069
31;1718;0;14.60000038;1;4;13;3.688879013
31;1719;1;14.60000038;1;4;38;2.995732069
31;1720;1;14.60000038;1;1;39;2.302584887
32;1721;3;43.29999924;0;3;92;4.382027149
32;1722;3;43.29999924;1;3;101;4.248495102
32;1723;4;43.29999924;1;3;139;4.499810219
32;1724;6;43.29999924;0;2;195;6.522092819
32;1725;0;43.29999924;1;2;17;4.499810219
32;1726;3;43.29999924;0;3;114;4.941641808
32;1727;2;43.29999924;0;3;63;7.570443153
32;1728;1;43.29999924;0;1;47;6.476972103
32;1729;0;43.29999924;0;1;17;6.507277966
32;1730;1;43.29999924;0;1;51;5.736571789
32;1731;1;43.29999924;1;4;33;5.59842205
32;1732;2;43.29999924;0;2;70;8.035925865
32;1733;0;43.29999924;0;3;14;7.999679089
32;1734;1;43.29999924;0;1;51;5.347107887
32;1735;3;43.29999924;0;3;93;7.915712833
32;1736;5;43.29999924;0;3;162;5.56068182
32;1737;1;43.29999924;0;2;35;5.886104107
32;1738;4;43.29999924;0;2;131;4.499810219
32;1739;5;43.29999924;0;2;162;4.094345093
32;1740;0;43.29999924;0;3;23;6.856462002
32;1741;1;43.29999924;0;4;36;6.04025507
32;1742;1;43.29999924;0;3;40;6.593045235
32;1743;5;43.29999924;1;3;155;4.867534161
32;1744;4;43.29999924;0;2;120;5.669880867
32;1745;1;43.29999924;0;1;30;5.79909277
32;1746;1;43.29999924;0;2;43;4.700479984
32;1747;1;43.29999924;1;2;43;5.56068182
32;1748;8;43.29999924;1;3;258;5.886104107
32;1749;0;43.29999924;0;3;18;4.094345093
32;1750;1;43.29999924;1;2;47;3.688879013
32;1751;3;43.29999924;1;3;97;5.886104107
32;1752;4;43.29999924;1;3;136;4.094345093
32;1753;3;43.29999924;1;3;90;9.044285774
32;1754;1;43.29999924;1;1;35;5.480638981
32;1755;0;43.29999924;1;1;28;5.075173855
32;1756;2;43.29999924;1;1;59;3.912023067
32;1757;0;43.29999924;1;3;11;5.634789944
32;1758;0;43.29999924;1;1;27;4.700479984
32;1759;0;43.29999924;1;1;26;4.499810219
32;1760;0;43.29999924;1;1;10;4.787491798
32;1761;1;43.29999924;1;2;32;4.787491798
32;1762;0;43.29999924;1;1;17;4.605169773
32;1763;0;43.29999924;1;1;20;3.401196957
32;1764;1;43.29999924;1;1;33;4.248495102
32;1765;0;43.29999924;1;2;16;4.867534161
32;1766;7;43.29999924;0;2;221;5.298316956
32;1767;1;43.29999924;1;4;30;4.787491798
32;1768;1;43.29999924;1;4;30;5.43807888
32;1769;0;43.29999924;1;4;10;3.912023067
32;1770;1;43.29999924;1;4;48;4.248495102
33;1771;9;32.20000076;0;2;276;5.857933044
33;1772;4;32.20000076;0;2;146;6.086774826
33;1773;3;32.20000076;0;2;109;4.248495102
33;1774;1;32.20000076;0;3;30;5.192956924
33;1775;0;32.20000076;0;3;23;5.480638981
33;1776;0;32.20000076;0;1;12;6.063785076
33;1777;1;32.20000076;0;2;57;6.46146822
33;1778;3;32.20000076;0;2;92;5.43807888
33;1779;0;32.20000076;0;4;25;4.094345093
33;1780;7;32.20000076;0;2;212;7.319865227
33;1781;0;32.20000076;0;4;21;3.912023067
33;1782;1;32.20000076;0;2;33;4.867534161
33;1783;4;32.20000076;0;2;141;5.768321037
33;1784;0;32.20000076;0;3;26;5.135797977
33;1785;1;32.20000076;0;2;55;5.768321037
33;1786;0;32.20000076;0;4;12;4.867534161
33;1787;1;32.20000076;0;2;54;4.499810219
33;1788;4;32.20000076;0;3;125;5.010634899
33;1789;1;32.20000076;0;3;34;4.605169773
33;1790;1;32.20000076;0;3;37;4.094345093
